part,unit,n_patches,n_errors,signal,aurc,capture@0.05,capture_stable@0.05,gain_vs_confidence@0.05,capture@0.1,capture_stable@0.1,gain_vs_confidence@0.1,capture@0.2,capture_stable@0.2,gain_vs_confidence@0.2,W/L@0.05,W/L@0.1,W/L@0.2
B,bolivia/tile24,225,45,control NDWI gradient,0.07378522246843511,0.1111111111111111,,0.022222222222222213,0.2,,0.0,0.4,,0.04444444444444445,,,
B,bolivia/tile24,225,45,constant score,0.2,0.04888888888888889,,-0.04,0.09777777777777778,,-0.10222222222222223,0.2,,-0.15555555555555556,,,
B,bolivia/tile24,225,45,control S2 patch variance,0.14203798761327074,0.022222222222222223,,-0.06666666666666667,0.13333333333333333,,-0.06666666666666668,0.2222222222222222,,-0.13333333333333336,,,
B,bolivia/tile24,225,45,control NDWI level,0.06684894725748124,0.06666666666666667,,-0.022222222222222227,0.17777777777777778,,-0.022222222222222227,0.4666666666666667,,0.1111111111111111,,,
B,bolivia/tile25,225,3,confidence (baseline),0.001879958031473771,0.6666666666666666,,0.0,0.6666666666666666,,0.0,0.6666666666666666,,0.0,,,
B,bolivia/tile25,225,3,tile-phase (aligned),0.0003408459032055602,1.0,,0.33333333333333337,1.0,,0.33333333333333337,1.0,,0.33333333333333337,,,
B,bolivia/tile25,225,3,boundary indicator,0.0004419690596837253,0.8666666666666667,,0.20000000000000007,1.0,,0.33333333333333337,1.0,,0.33333333333333337,,,
B,bolivia/tile25,225,3,control NDWI gradient,0.0010834765750594474,0.6666666666666666,,0.0,0.6666666666666666,,0.0,1.0,,0.33333333333333337,,,
B,bolivia/tile25,225,3,constant score,0.013333333333333334,0.04888888888888889,,-0.6177777777777778,0.09777777777777778,,-0.5688888888888889,0.19999999999999998,,-0.4666666666666667,,,
B,bolivia/tile25,225,3,control S2 patch variance,0.0006373134989204294,0.6666666666666666,,0.0,0.6666666666666666,,0.0,1.0,,0.33333333333333337,,,
B,bolivia/tile25,225,3,control NDWI level,0.0012795802985015527,0.3333333333333333,,-0.3333333333333333,0.6666666666666666,,0.0,1.0,,0.33333333333333337,,,
B,bolivia/tile26,224,6,confidence (baseline),0.0015646189160196686,0.5,,0.0,0.8333333333333334,,0.0,1.0,,0.0,,,
B,bolivia/tile26,224,6,tile-phase (aligned),0.0016461201472905086,0.6666666666666666,,0.16666666666666663,0.6666666666666666,,-0.16666666666666674,1.0,,0.0,,,
B,bolivia/tile26,224,6,boundary indicator,0.0009556279142654238,0.7727272727272728,,0.2727272727272728,1.0,,0.16666666666666663,1.0,,0.0,,,
B,bolivia/tile26,224,6,control NDWI gradient,0.0017762506486498164,0.8333333333333334,,0.33333333333333337,0.8333333333333334,,0.0,0.8333333333333334,,-0.16666666666666663,,,
B,bolivia/tile26,224,6,constant score,0.026785714285714284,0.049107142857142856,,-0.45089285714285715,0.09821428571428571,,-0.7351190476190477,0.20089285714285712,,-0.7991071428571429,,,
B,bolivia/tile26,224,6,control S2 patch variance,0.001154743895196323,0.5,,0.0,1.0,,0.16666666666666663,1.0,,0.0,,,
B,bolivia/tile26,224,6,control NDWI level,0.0009646473140308885,0.8333333333333334,,0.33333333333333337,1.0,,0.16666666666666663,1.0,,0.0,,,
B,bolivia/tile27,44,9,confidence (baseline),0.08244855301858656,0.1111111111111111,,0.0,0.1111111111111111,,0.0,0.2222222222222222,,0.0,,,
B,bolivia/tile27,44,9,tile-phase (aligned),0.12482929731420013,0.0,,-0.1111111111111111,0.1111111111111111,,0.0,0.3333333333333333,,0.1111111111111111,,,
B,bolivia/tile27,44,9,boundary indicator,0.0874433985080485,0.14814814814814814,,0.037037037037037035,0.2222222222222222,,0.1111111111111111,0.40740740740740744,,0.18518518518518523,,,
B,bolivia/tile27,44,9,control NDWI gradient,0.09118012113067155,0.1111111111111111,,0.0,0.2222222222222222,,0.1111111111111111,0.2222222222222222,,0.0,,,
B,bolivia/tile27,44,9,constant score,0.20454545454545459,0.045454545454545456,,-0.06565656565656565,0.09090909090909091,,-0.020202020202020193,0.20454545454545453,,-0.01767676767676768,,,
B,bolivia/tile27,44,9,control S2 patch variance,0.05560356668617517,0.2222222222222222,,0.1111111111111111,0.3333333333333333,,0.2222222222222222,0.4444444444444444,,0.2222222222222222,,,
B,bolivia/tile27,44,9,control NDWI level,0.042875936941636265,0.1111111111111111,,0.0,0.3333333333333333,,0.2222222222222222,0.5555555555555556,,0.33333333333333337,,,
B,bolivia/tile28,56,14,confidence (baseline),0.13969495711089372,0.07142857142857142,,0.0,0.21428571428571427,,0.0,0.35714285714285715,,0.0,,,
B,bolivia/tile28,56,14,tile-phase (aligned),0.11347041837094059,0.0,,-0.07142857142857142,0.14285714285714285,,-0.07142857142857142,0.35714285714285715,,0.0,,,
B,bolivia/tile28,56,14,boundary indicator,0.11832454659627224,0.1285714285714286,,0.05714285714285716,0.3,,0.08571428571428572,0.4642857142857143,,0.10714285714285715,,,
B,bolivia/tile28,56,14,control NDWI gradient,0.18961529248785183,0.07142857142857142,,0.0,0.14285714285714285,,-0.07142857142857142,0.21428571428571427,,-0.14285714285714288,,,
B,bolivia/tile28,56,14,constant score,0.25,0.05357142857142857,,-0.017857142857142856,0.10714285714285714,,-0.10714285714285714,0.19642857142857142,,-0.16071428571428573,,,
B,bolivia/tile28,56,14,control S2 patch variance,0.17011468167552607,0.14285714285714285,,0.07142857142857142,0.14285714285714285,,-0.07142857142857142,0.14285714285714285,,-0.2142857142857143,,,
B,bolivia/tile28,56,14,control NDWI level,0.09921743509062811,0.07142857142857142,,0.0,0.2857142857142857,,0.07142857142857142,0.42857142857142855,,0.0714285714285714,,,
B,bolivia/tile29,225,17,confidence (baseline),0.007189938899758073,0.4117647058823529,,0.0,0.5882352941176471,,0.0,0.9411764705882353,,0.0,,,
B,bolivia/tile29,225,17,tile-phase (aligned),0.007564300690757666,0.35294117647058826,,-0.05882352941176466,0.6470588235294118,,0.05882352941176472,0.9411764705882353,,0.0,,,
B,bolivia/tile29,225,17,boundary indicator,0.0650864623203293,0.1840958605664488,,-0.22766884531590412,0.22603485838779958,,-0.3622004357298475,0.3137254901960785,,-0.6274509803921569,,,
B,bolivia/tile29,225,17,control NDWI gradient,0.017604004805303098,0.0,,-0.4117647058823529,0.29411764705882354,,-0.29411764705882354,0.6470588235294118,,-0.2941176470588235,,,
B,bolivia/tile29,225,17,constant score,0.07555555555555556,0.04888888888888889,,-0.36287581699346405,0.09777777777777778,,-0.4904575163398693,0.19999999999999998,,-0.7411764705882353,,,
B,bolivia/tile29,225,17,control S2 patch variance,0.012592333182981008,0.23529411764705882,,-0.1764705882352941,0.47058823529411764,,-0.11764705882352944,0.7647058823529411,,-0.17647058823529416,,,
B,bolivia/tile29,225,17,control NDWI level,0.003436606412692499,0.5882352941176471,,0.17647058823529416,1.0,,0.4117647058823529,1.0,,0.05882352941176472,,,
B,bolivia/tile30,225,39,confidence (baseline),0.04488341695679743,0.1794871794871795,,0.0,0.3076923076923077,,0.0,0.5641025641025641,,0.0,,,
B,bolivia/tile30,225,39,tile-phase (aligned),0.062213250291760745,0.1282051282051282,,-0.051282051282051294,0.15384615384615385,,-0.15384615384615385,0.38461538461538464,,-0.17948717948717946,,,
B,bolivia/tile30,225,39,boundary indicator,0.10572013082285386,0.11312217194570137,,-0.06636500754147812,0.2292609351432881,,-0.0784313725490196,0.4017094017094017,,-0.16239316239316237,,,
B,bolivia/tile30,225,39,control NDWI gradient,0.09178094625627684,0.10256410256410256,,-0.07692307692307693,0.15384615384615385,,-0.15384615384615385,0.3333333333333333,,-0.23076923076923078,,,
B,bolivia/tile30,225,39,constant score,0.17333333333333334,0.04888888888888889,,-0.1305982905982906,0.09777777777777778,,-0.2099145299145299,0.19999999999999998,,-0.36410256410256414,,,
B,bolivia/tile30,225,39,control S2 patch variance,0.14389212688997027,0.07692307692307693,,-0.10256410256410256,0.1282051282051282,,-0.17948717948717952,0.1794871794871795,,-0.3846153846153846,,,
B,bolivia/tile30,225,39,control NDWI level,0.023414761718751752,0.2564102564102564,,0.0769230769230769,0.48717948717948717,,0.17948717948717946,0.8461538461538461,,0.28205128205128205,,,
B,bolivia/tile31,225,24,confidence (baseline),0.008777460140618485,0.25,,0.0,0.7083333333333334,,0.0,1.0,,0.0,,,
B,bolivia/tile31,225,24,tile-phase (aligned),0.010121714319667225,0.25,,0.0,0.625,,-0.08333333333333337,0.9166666666666666,,-0.08333333333333337,,,
B,bolivia/tile31,225,24,boundary indicator,0.06660409999823738,0.2023809523809524,,-0.04761904761904759,0.4583333333333333,,-0.25000000000000006,0.5197044334975369,,-0.4802955665024631,,,
B,bolivia/tile31,225,24,control NDWI gradient,0.014224431070811859,0.20833333333333334,,-0.04166666666666666,0.4583333333333333,,-0.25000000000000006,0.875,,-0.125,,,
B,bolivia/tile31,225,24,constant score,0.10666666666666667,0.04888888888888889,,-0.2011111111111111,0.09777777777777778,,-0.6105555555555556,0.19999999999999998,,-0.8,,,
B,bolivia/tile31,225,24,control S2 patch variance,0.01207656635942712,0.16666666666666666,,-0.08333333333333334,0.5,,-0.20833333333333337,0.9583333333333334,,-0.04166666666666663,,,
B,bolivia/tile31,225,24,control NDWI level,0.006804548092941423,0.4166666666666667,,0.16666666666666669,0.8333333333333334,,0.125,1.0,,0.0,,,
