part,unit,n_patches,n_errors,signal,aurc,eaurc,mean_value,head_acc,n_tiles_scored,gain_vs_confidence,gain_vs_tile-phase,gain_vs_boundary,gain_vs_control,W/L_vs_confidence,sign_p_vs_confidence,spearman_vs_confidence,W/L_vs_tile-phase,sign_p_vs_tile-phase,spearman_vs_tile-phase,W/L_vs_boundary,sign_p_vs_boundary,spearman_vs_boundary,W/L_vs_control,sign_p_vs_control,spearman_vs_control
B,test/tile692,225,20,control NDWI gradient,0.01861392573862505,0.014343531691036849,0.07964547180308766,,,-0.010561677572069047,-0.006744698012981735,0.036085834092886016,0.0,,,,,,,,,,,,
B,test/tile692,225,20,constant score,0.08888888888888888,0.08461849484130067,0.0,,,-0.08083664072233286,-0.07701966116324556,-0.0341891290573778,-0.07027496315026383,,,,,,,,,,,,
B,test/tile692,225,20,control S2 patch variance,0.01821971659569041,0.01394932254810221,106.98394390594731,,,-0.010167468429134408,-0.006350488870047096,0.03648004323582066,0.00039420914293463935,,,,,,,,,,,,
B,test/tile692,225,20,control NDWI level,0.032183208158315046,0.027912814110726845,-0.23572098317714324,,,-0.024130959991759043,-0.02031398043267173,0.022516551673196022,-0.013569282419689997,,,,,,,,,,,,
B,test/tile692,225,20,contradiction (pixel-statistics neighbours),0.008201965701430697,0.003931571653842495,0.36333333333333334,,,-0.000149717534874692,0.003667262024212619,0.04649779413008037,0.010411960037194353,,,0.3457962270656738,,,0.19925136575704422,,,-0.00695122550733564,,,0.12810777361299827
B,test/tile692,225,20,contradiction (OlmoEarth neighbours),0.004508140984347739,0.00023774693675953674,0.1663888888888889,,,0.003544107182208266,0.007361086741295577,0.05019161884716333,0.014105784754277312,,,0.657092071350495,,,0.6047273837540085,,,0.228116094221107,,,0.677922041001941
B,test/tile692,225,20,combination conf+pixel contradiction (secondary),0.00565615350717785,0.0013857594595896479,0.5,,,0.002396094659378155,0.006213074218465466,0.04904360632433322,0.012957772231447201,,,0.8243013389189927,,,0.6463065106853955,,,0.3278579618983436,,,0.4345149893732157
B,test/tile693,225,24,confidence (baseline),0.011669024583650503,0.005529667779245616,-5.463481722142961,,,0.0,0.007094576320079711,0.018208706493937854,0.00625360657474627,,,,,,,,,,,,
B,test/tile693,225,24,tile-phase (aligned),0.018763600903730214,0.012624244099325327,0.07461996094506403,,,-0.007094576320079711,0.0,0.011114130173858141,-0.0008409697453334412,,,,,,,,,,,,
B,test/tile693,225,24,boundary indicator,0.029877731077588354,0.02373837427318347,0.17666666666666667,,,-0.018208706493937854,-0.011114130173858141,0.0,-0.011955099919191583,,,,,,,,,,,,
B,test/tile693,225,24,control NDWI gradient,0.017922631158396773,0.011783274353991886,0.09508138250153392,,,-0.00625360657474627,0.0008409697453334412,0.011955099919191583,0.0,,,,,,,,,,,,
B,test/tile693,225,24,constant score,0.10666666666666667,0.10052730986226179,0.0,,,-0.09499764208301617,-0.08790306576293645,-0.07678893558907832,-0.0887440355082699,,,,,,,,,,,,
B,test/tile693,225,24,control S2 patch variance,0.056546721023397424,0.050407364218992536,144.08888044391867,,,-0.04487769643974692,-0.03778312011966721,-0.026668989945809067,-0.03862408986500065,,,,,,,,,,,,
B,test/tile693,225,24,control NDWI level,0.015806892231719175,0.009667535427314288,-0.32267586278868093,,,-0.004137867648068672,0.0029567086720110394,0.01407083884586918,0.002115738926677598,,,,,,,,,,,,
B,test/tile693,225,24,contradiction (pixel-statistics neighbours),0.010595204396037441,0.004455847591632554,0.15597222222222223,,,0.0010738201876130619,0.008168396507692773,0.019282526681550914,0.007327426762359332,,,0.5400817458446037,,,0.4486111166649063,,,0.36053454096157755,,,0.5856453297976322
B,test/tile693,225,24,contradiction (OlmoEarth neighbours),0.006623500438957979,0.0004841436345530926,0.11930555555555555,,,0.005045524144692524,0.012140100464772235,0.023254230638630375,0.011299130719438794,,,0.6582067822228601,,,0.5793345359523667,,,0.4578421691721496,,,0.6667446103822101
B,test/tile693,225,24,combination conf+pixel contradiction (secondary),0.007921577558960214,0.0017822207545553272,0.5,,,0.003747447024690289,0.01084202334477,0.02195615351862814,0.010001053599436559,,,0.8899139062681075,,,0.7617225278620535,,,0.6021099502365349,,,0.756819968016783
B,test/tile694,225,9,confidence (baseline),0.0034160121601416777,0.0025163724408710708,-6.271550590462155,,,0.0,-0.0005485605595585666,-0.002137172451854163,-0.0015960751396314088,,,,,,,,,,,,
B,test/tile694,225,9,tile-phase (aligned),0.002867451600583111,0.001967811881312504,0.038015589882205755,,,0.0005485605595585666,0.0,-0.0015886118922955968,-0.0010475145800728422,,,,,,,,,,,,
B,test/tile694,225,9,boundary indicator,0.0012788397082875143,0.0003791999890169074,0.0811111111111111,,,0.002137172451854163,0.0015886118922955968,0.0,0.0005410973122227545,,,,,,,,,,,,
B,test/tile694,225,9,control NDWI gradient,0.0018199370205102688,0.000920297301239662,0.032476204518706565,,,0.0015960751396314088,0.0010475145800728422,-0.0005410973122227545,0.0,,,,,,,,,,,,
B,test/tile694,225,9,constant score,0.04,0.03910036028072939,0.0,,,-0.03658398783985832,-0.03713254839941689,-0.038721160291712485,-0.03818006297948973,,,,,,,,,,,,
B,test/tile694,225,9,control S2 patch variance,0.0017650292819881611,0.0008653895627175542,114.29921867770162,,,0.0016509828781535165,0.00110242231859495,-0.0004861895737006468,5.490773852210771e-05,,,,,,,,,,,,
B,test/tile694,225,9,control NDWI level,0.002592140517413476,0.001692500798142869,-0.5773900875191753,,,0.0008238716427282017,0.0002753110831696351,-0.0013133008091259616,-0.0007722034969032071,,,,,,,,,,,,
B,test/tile694,225,9,contradiction (pixel-statistics neighbours),0.0008996397192706069,0.0,0.050416666666666665,,,0.0025163724408710708,0.001967811881312504,0.0003791999890169074,0.000920297301239662,,,0.21380894071243145,,,0.3729395707796773,,,0.5704106938273982,,,0.412681023605317
B,test/tile694,225,9,contradiction (OlmoEarth neighbours),0.0009616561175665579,6.201639829595104e-05,0.021666666666666667,,,0.0024543560425751196,0.001905795483016553,0.0003171835907209564,0.0008582809029437109,,,0.3559155239652029,,,0.3647953183334259,,,0.509739177665407,,,0.3722614342868416
B,test/tile694,225,9,combination conf+pixel contradiction (secondary),0.0008996397192706069,0.0,0.5,,,0.0025163724408710708,0.001967811881312504,0.0003791999890169074,0.000920297301239662,,,0.9726588107508791,,,0.8233677895511742,,,0.5828883526980576,,,0.437491687076418
B,test/tile695,225,43,confidence (baseline),0.043549660909977216,0.02357481150492011,-3.5351209518644544,,,0.0,0.00964840231501064,0.04248948862125386,0.03709126528788896,,,,,,,,,,,,
B,test/tile695,225,43,tile-phase (aligned),0.05319806322498785,0.03322321381993075,0.08740072535457633,,,-0.00964840231501064,0.0,0.03284108630624322,0.027442862972878318,,,,,,,,,,,,
B,test/tile695,225,43,boundary indicator,0.08603914953123107,0.06606430012617397,0.21777777777777776,,,-0.04248948862125386,-0.03284108630624322,0.0,-0.005398223333364899,,,,,,,,,,,,
B,test/tile695,225,43,control NDWI gradient,0.08064092619786617,0.06066607679280907,0.058778048924164245,,,-0.03709126528788896,-0.027442862972878318,0.005398223333364899,0.0,,,,,,,,,,,,
B,test/tile695,225,43,constant score,0.19111111111111112,0.171136261706054,0.0,,,-0.1475614502011339,-0.13791304788612324,-0.10507196157988004,-0.11047018491324494,,,,,,,,,,,,
B,test/tile695,225,43,control S2 patch variance,0.12526627096238055,0.10529142155732345,84.7995415911535,,,-0.08171661005240334,-0.0720682077373927,-0.03922712143114948,-0.04462534476451438,,,,,,,,,,,,
B,test/tile695,225,43,control NDWI level,0.058432670181796285,0.03845782077673918,-0.22296877900016746,,,-0.014883009271819066,-0.005234606956808427,0.02760647934943479,0.02220825601606989,,,,,,,,,,,,
B,test/tile695,225,43,contradiction (pixel-statistics neighbours),0.12304537988439458,0.10307053047933748,0.09125,,,-0.07949571897441737,-0.06984731665940673,-0.03700623035316351,-0.04240445368652841,,,0.7133124834232906,,,0.6251667783648218,,,0.6132338050176606,,,0.4103922389441387
B,test/tile695,225,43,contradiction (OlmoEarth neighbours),0.03784500235426248,0.017870152949205378,0.15291666666666667,,,0.0057046585557147325,0.015353060870725372,0.048194147176968585,0.042795923843603687,,,0.8879040860460967,,,0.7927705618593858,,,0.7108280898911007,,,0.5709224572664278
B,test/tile695,225,43,combination conf+pixel contradiction (secondary),0.05947035069351827,0.03949550128846116,0.5,,,-0.01592068978354105,-0.00627228746853041,0.026568798837712806,0.021170575504347908,,,0.9617600153889403,,,0.7974604830201417,,,0.7206053307723475,,,0.5095358309767597
B,test/tile697,225,27,confidence (baseline),0.02482398681579997,0.017051109073677382,-4.552495061026679,,,0.0,0.016508994986627053,0.0065823665592739874,0.038439711906209026,,,,,,,,,,,,
B,test/tile697,225,27,tile-phase (aligned),0.041332981802427025,0.033560104060304435,0.0949853836239466,,,-0.016508994986627053,0.0,-0.009926628427353066,0.021930716919581976,,,,,,,,,,,,
B,test/tile697,225,27,boundary indicator,0.031406353375073956,0.02363347563295137,0.2511111111111111,,,-0.0065823665592739874,0.009926628427353066,0.0,0.031857345346935045,,,,,,,,,,,,
B,test/tile697,225,27,control NDWI gradient,0.063263698722009,0.05549082097988641,0.06189114966436624,,,-0.038439711906209026,-0.021930716919581976,-0.031857345346935045,0.0,,,,,,,,,,,,
B,test/tile697,225,27,constant score,0.12000000000000004,0.11222712225787745,0.0,,,-0.09517601318420008,-0.07866701819757302,-0.08859364662492608,-0.05673630127799104,,,,,,,,,,,,
B,test/tile697,225,27,control S2 patch variance,0.07896862438059313,0.07119574663847054,96.01594754352328,,,-0.054144637564793166,-0.03763564257816611,-0.04756227100551917,-0.015704925658584133,,,,,,,,,,,,
B,test/tile697,225,27,control NDWI level,0.022743504336507635,0.014970626594385049,-0.169629775233669,,,0.002080482479292333,0.018589477465919386,0.00866284903856632,0.04052019438550136,,,,,,,,,,,,
B,test/tile697,225,27,contradiction (pixel-statistics neighbours),0.03943647971612212,0.03166360197399953,0.24416666666666667,,,-0.014612492900322151,0.001896502086304902,-0.008030126341048164,0.023827219005886878,,,0.03560639965908691,,,0.04994858671810448,,,0.12828160455936802,,,0.06803605755679018
B,test/tile697,225,27,contradiction (OlmoEarth neighbours),0.025779685844331598,0.01800680810220901,0.15013888888888888,,,-0.0009556990285316293,0.015553295958095424,0.005626667530742358,0.0374840128776774,,,0.8590260909745073,,,0.6302882489312344,,,0.5717902427037654,,,0.4875546823638324
B,test/tile697,225,27,combination conf+pixel contradiction (secondary),0.016919482048891554,0.009146604306768967,0.5,,,0.007904504766908415,0.02441349975353547,0.014486871326182402,0.046344216673117444,,,0.7172585772362104,,,0.5904703810464008,,,0.576493668712698,,,0.48545067088461813
B,test/tile698,225,17,confidence (baseline),0.010162459235655832,0.0070657639325985965,-5.942747839291891,,,0.0,-0.003041104733710471,-0.0020196908471634308,-0.0026573500032967302,,,,,,,,,,,,
B,test/tile698,225,17,tile-phase (aligned),0.007121354501945361,0.0040246591988881255,0.07260056116498567,,,0.003041104733710471,0.0,0.0010214138865470403,0.0003837547304137408,,,,,,,,,,,,
B,test/tile698,225,17,boundary indicator,0.008142768388492401,0.005046073085435166,0.18444444444444444,,,0.0020196908471634308,-0.0010214138865470403,0.0,-0.0006376591561332995,,,,,,,,,,,,
B,test/tile698,225,17,control NDWI gradient,0.007505109232359102,0.004408413929301866,0.06363701567058067,,,0.0026573500032967302,-0.0003837547304137408,0.0006376591561332995,0.0,,,,,,,,,,,,
B,test/tile698,225,17,constant score,0.07555555555555556,0.07245886025249831,0.0,,,-0.06539309631989972,-0.06843420105361019,-0.06741278716706314,-0.06805044632319644,,,,,,,,,,,,
B,test/tile698,225,17,control S2 patch variance,0.023985972702173543,0.020889277399116307,226.60610396722473,,,-0.01382351346651771,-0.016864618200228183,-0.015843204313681143,-0.016480863469814443,,,,,,,,,,,,
B,test/tile698,225,17,control NDWI level,0.008181035325194116,0.0050843400221368806,-0.25760920469058496,,,0.001981423910461716,-0.001059680823248755,-3.82669367017148e-05,-0.0006759260928350143,,,,,,,,,,,,
B,test/tile698,225,17,contradiction (pixel-statistics neighbours),0.0054633126152826735,0.002366617312225438,0.08722222222222223,,,0.004699146620373159,0.0016580418866626876,0.002679455773209728,0.0020417966170764284,,,0.42376222767753574,,,0.6153105630322725,,,0.6434638564333252,,,0.5248000318264048
B,test/tile698,225,17,contradiction (OlmoEarth neighbours),0.007806620535049677,0.004709925231992441,0.06375,,,0.0023558387006061554,-0.0006852660331043156,0.00033614785344272466,-0.00030151130269057483,,,0.6071357281242343,,,0.5322802227121305,,,0.45323170205696095,,,0.513716412897745
B,test/tile698,225,17,combination conf+pixel contradiction (secondary),0.0054156124752047586,0.002318917172147523,0.5,,,0.0047468467604510735,0.0017057420267406025,0.0027271559132876428,0.0020894967571543433,,,0.8925139394098051,,,0.8522567748048276,,,0.7391191731000661,,,0.7050192399393396
B,test/tile699,225,39,confidence (baseline),0.03411587864442992,0.017757072812626108,-5.1295843227704365,,,0.0,0.02926660928428283,0.08425724218071401,0.06245066459425498,,,,,,,,,,,,
B,test/tile699,225,39,tile-phase (aligned),0.06338248792871275,0.047023682096908936,0.09151025943334389,,,-0.02926660928428283,0.0,0.05499063289643118,0.03318405530997215,,,,,,,,,,,,
B,test/tile699,225,39,boundary indicator,0.11837312082514392,0.10201431499334011,0.21555555555555556,,,-0.08425724218071401,-0.05499063289643118,0.0,-0.021806577586459028,,,,,,,,,,,,
B,test/tile699,225,39,control NDWI gradient,0.0965665432386849,0.08020773740688109,0.11477696059763762,,,-0.06245066459425498,-0.03318405530997215,0.021806577586459028,0.0,,,,,,,,,,,,
B,test/tile699,225,39,constant score,0.17333333333333334,0.15697452750152951,0.0,,,-0.1392174546889034,-0.10995084540462058,-0.0549602125081894,-0.07676679009464843,,,,,,,,,,,,
B,test/tile699,225,39,control S2 patch variance,0.08758219805196603,0.07122339222016222,99.73834999041088,,,-0.053466319407536114,-0.024199710123253282,0.030790922773177895,0.008984345186718867,,,,,,,,,,,,
B,test/tile699,225,39,control NDWI level,0.06637381625482966,0.05001501042302585,-0.189723298693284,,,-0.032257937610399745,-0.0029913283261169127,0.051999304570314264,0.030192726983855236,,,,,,,,,,,,
B,test/tile699,225,39,contradiction (pixel-statistics neighbours),0.07795982159308026,0.061601015761276454,0.07041666666666667,,,-0.04384394294865035,-0.014577333664367517,0.04041329923206366,0.018606721645604632,,,0.7094551912786722,,,0.6004156221843621,,,0.32888337976162385,,,0.5685466805443855
B,test/tile699,225,39,contradiction (OlmoEarth neighbours),0.023852010772012166,0.007493204940208352,0.1398611111111111,,,0.010263867872417756,0.039530477156700584,0.09452111005313177,0.07271453246667273,,,0.8495563999938871,,,0.6303569182073616,,,0.34651207115804755,,,0.4578471700624532
B,test/tile699,225,39,combination conf+pixel contradiction (secondary),0.03839888428510001,0.022040078453296193,0.5,,,-0.004283005640670086,0.024983603643612743,0.07997423654004392,0.05816765895358489,,,0.9637696485149312,,,0.7326438208738159,,,0.45173229427902506,,,0.6256333970652488
B,test/tile700,225,166,confidence (baseline),0.54820498110423,0.15979449630597853,-9.80090148501926,,,0.0,0.04755013511009876,0.18957279667354776,0.2139880792124612,,,,,,,,,,,,
B,test/tile700,225,166,tile-phase (aligned),0.5957551162143288,0.20734463141607729,8.182421483714582e-05,,,-0.04755013511009876,0.0,0.142022661563449,0.16643794410236246,,,,,,,,,,,,
B,test/tile700,225,166,boundary indicator,0.7377777777777778,0.3493672929795263,0.0,,,-0.18957279667354776,-0.142022661563449,0.0,0.024415282538913452,,,,,,,,,,,,
B,test/tile700,225,166,control NDWI gradient,0.7621930603166912,0.37378257551843974,0.009263371811894296,,,-0.2139880792124612,-0.16643794410236246,-0.024415282538913452,0.0,,,,,,,,,,,,
B,test/tile700,225,166,constant score,0.7377777777777778,0.3493672929795263,0.0,,,-0.18957279667354776,-0.142022661563449,0.0,0.024415282538913452,,,,,,,,,,,,
B,test/tile700,225,166,control S2 patch variance,0.6489587876874323,0.26054830288918085,22.340382336449554,,,-0.10075380658320232,-0.053203671473103564,0.08881899009034544,0.11323427262925889,,,,,,,,,,,,
B,test/tile700,225,166,control NDWI level,0.6806862194178234,0.2922757346195719,-0.37948141712656414,,,-0.13248123831359337,-0.08493110320349462,0.057091558359954386,0.08150684089886784,,,,,,,,,,,,
B,test/tile700,225,166,contradiction (pixel-statistics neighbours),0.6935493755465153,0.30513889074826384,0.050972222222222224,,,-0.1453443944422853,-0.09779425933218655,0.044228402231262454,0.0686436847701759,,,0.5882568042732494,,,0.5693622195753886,,,nan,,,0.5275634629654511
B,test/tile700,225,166,contradiction (OlmoEarth neighbours),0.7410567901234569,0.35264630532520547,0.0002777777777777778,,,-0.19285180901922694,-0.14530167390912818,-0.0032790123456791775,0.021136270193234274,,,0.045262763030722825,,,0.06789414454608422,,,nan,,,0.10904211093765041
B,test/tile700,225,166,combination conf+pixel contradiction (secondary),0.547669496050364,0.1592590112521125,0.5,,,0.000535485053866025,0.04808562016396478,0.19010828172741379,0.21452356426632724,,,0.9960334998070807,,,0.8585750413902595,,,nan,,,0.5148654208099224
B,test/tile702,219,10,confidence (baseline),0.004834165029335153,0.003671322118042139,-5.208384219914267,,,0.0,-0.001033996031577322,-0.0012149945167701723,0.0036296997764674868,,,,,,,,,,,,
B,test/tile702,219,10,tile-phase (aligned),0.0038001689977578313,0.002637326086464817,0.025658757954996163,,,0.001033996031577322,0.0,-0.00018099848519285023,0.004663695808044809,,,,,,,,,,,,
B,test/tile702,219,10,boundary indicator,0.0036191705125649806,0.0024563276012719666,0.0547945205479452,,,0.0012149945167701723,0.00018099848519285023,0.0,0.004844694293237659,,,,,,,,,,,,
B,test/tile702,219,10,control NDWI gradient,0.00846386480580264,0.007301021894509626,0.016489151528777033,,,-0.0036296997764674868,-0.004663695808044809,-0.004844694293237659,0.0,,,,,,,,,,,,
B,test/tile702,219,10,constant score,0.045662100456621,0.044499257545327985,0.0,,,-0.04082793542728585,-0.04186193145886317,-0.04204292994405602,-0.03719823565081836,,,,,,,,,,,,
B,test/tile702,219,10,control S2 patch variance,0.0034349538932575622,0.002272110981964548,64.49610205496232,,,0.001399211136077591,0.000365215104500269,0.00018421661930741878,0.005028910912545078,,,,,,,,,,,,
B,test/tile702,219,10,control NDWI level,0.011137093738297419,0.009974250827004405,-0.10721855251673965,,,-0.006302928708962266,-0.007336924740539588,-0.007517923225732438,-0.002673228932494779,,,,,,,,,,,,
B,test/tile702,219,10,contradiction (pixel-statistics neighbours),0.03751932726550859,0.036356484354215575,0.2089041095890411,,,-0.03268516223617344,-0.03371915826775076,-0.03390015675294361,-0.02905546245970595,,,-0.33755290282421835,,,-0.11067377624140388,,,0.3409823696731679,,,0.03831858258619265
B,test/tile702,219,10,contradiction (OlmoEarth neighbours),0.054405122971427515,0.0532422800601345,0.2007705479452055,,,-0.04957095794209236,-0.05060495397366968,-0.050785952458862534,-0.045941258165624874,,,0.5724068342728613,,,0.44090075701273884,,,-0.10077846398217163,,,-0.2125555240166632
B,test/tile702,219,10,combination conf+pixel contradiction (secondary),0.0065143533101494,0.005351510398856386,0.5,,,-0.0016801882808142468,-0.002714184312391569,-0.002895182797584419,0.00194951149565324,,,0.6164107676271919,,,0.6205723703441941,,,0.47431319282896417,,,0.19553420326657334
B,test/tile703,225,9,confidence (baseline),0.0019360951350016762,0.0010364554157310693,-5.325405383639866,,,0.0,0.00011637499646242758,-0.0010364554157310693,0.024381883415502254,,,,,,,,,,,,
B,test/tile703,225,9,tile-phase (aligned),0.0020524701314641037,0.0011528304121934969,0.03856728986077036,,,-0.00011637499646242758,0.0,-0.0011528304121934969,0.02426550841903983,,,,,,,,,,,,
B,test/tile703,225,9,boundary indicator,0.0008996397192706069,0.0,0.06444444444444444,,,0.0010364554157310693,0.0011528304121934969,0.0,0.025418338831233324,,,,,,,,,,,,
B,test/tile703,225,9,control NDWI gradient,0.02631797855050393,0.025418338831233324,0.041551544561876194,,,-0.024381883415502254,-0.02426550841903983,-0.025418338831233324,0.0,,,,,,,,,,,,
B,test/tile703,225,9,constant score,0.04,0.03910036028072939,0.0,,,-0.038063904864998326,-0.0379475298685359,-0.03910036028072939,-0.013682021449496068,,,,,,,,,,,,
B,test/tile703,225,9,control S2 patch variance,0.046869814688897046,0.04597017496962644,102.42792397022377,,,-0.04493371955389537,-0.04481734455743294,-0.04597017496962644,-0.020551836138393113,,,,,,,,,,,,
B,test/tile703,225,9,control NDWI level,0.007951791349105272,0.007052151629834665,-0.435243344361252,,,-0.006015696214103595,-0.005899321217641168,-0.007052151629834665,0.01836618720139866,,,,,,,,,,,,
B,test/tile703,225,9,contradiction (pixel-statistics neighbours),0.0008996397192706069,0.0,0.04,,,0.0010364554157310693,0.0011528304121934969,0.0,0.025418338831233324,,,0.32195500809183075,,,0.32055824016084683,,,0.47818553456561014,,,0.09078991551396537
B,test/tile703,225,9,contradiction (OlmoEarth neighbours),0.005616781057723611,0.0047171413384530046,0.14097222222222222,,,-0.0036806859227219353,-0.0035643109262595077,-0.0047171413384530046,0.02070119749278032,,,0.7419160953702848,,,0.693485204739804,,,0.43267911631723793,,,-0.1000528182302978
B,test/tile703,225,9,combination conf+pixel contradiction (secondary),0.0008996397192706069,0.0,0.5000000000000001,,,0.0010364554157310693,0.0011528304121934969,0.0,0.025418338831233324,,,0.9996302149178254,,,0.8801717235566798,,,0.5274533435838615,,,0.18537715971344282
B,test/tile704,225,9,confidence (baseline),0.0026593287415358053,0.0017596890222651984,-7.3126698785358,,,0.0,0.0020123191530920614,0.003207772701677566,0.0005336284503887389,,,,,,,,,,,,
B,test/tile704,225,9,tile-phase (aligned),0.004671647894627867,0.00377200817535726,0.02523782743343165,,,-0.0020123191530920614,0.0,0.0011954535485855047,-0.0014786907027033226,,,,,,,,,,,,
B,test/tile704,225,9,boundary indicator,0.005867101443213371,0.0049674617239427645,0.09,,,-0.003207772701677566,-0.0011954535485855047,0.0,-0.0026741442512888272,,,,,,,,,,,,
B,test/tile704,225,9,control NDWI gradient,0.003192957191924544,0.0022933174726539373,0.023402247031155787,,,-0.0005336284503887389,0.0014786907027033226,0.0026741442512888272,0.0,,,,,,,,,,,,
B,test/tile704,225,9,constant score,0.04,0.03910036028072939,0.0,,,-0.03734067125846419,-0.035328352105372135,-0.034132898556786626,-0.03680704280807545,,,,,,,,,,,,
B,test/tile704,225,9,control S2 patch variance,0.003134323624147679,0.002234683904877072,61.86693883598378,,,-0.00047499488261187363,0.0015373242704801878,0.0027327778190656925,5.863356777686523e-05,,,,,,,,,,,,
B,test/tile704,225,9,control NDWI level,0.020544747604886445,0.01964510788561584,-0.4276126467191307,,,-0.01788541886335064,-0.01587309971025858,-0.014677646161673075,-0.017351790412961903,,,,,,,,,,,,
B,test/tile704,225,9,contradiction (pixel-statistics neighbours),0.033240035420036826,0.03234039570076622,0.057777777777777775,,,-0.03058070667850102,-0.028568387525408957,-0.02737293397682345,-0.03004707822811228,,,0.39474609961871676,,,0.3985586548156288,,,0.5169490633933341,,,0.39122681789849045
B,test/tile704,225,9,contradiction (OlmoEarth neighbours),0.024526690852708345,0.02362705113343774,0.03888888888888889,,,-0.02186736211117254,-0.01985504295808048,-0.018659589409494977,-0.021333733660783803,,,0.4413143000480846,,,0.44211586426040744,,,0.5589316431660656,,,0.4370463844043027
B,test/tile704,225,9,combination conf+pixel contradiction (secondary),0.0031765110880993498,0.002276871368828743,0.5,,,-0.0005171823465635445,0.001495136806528517,0.0026905903551140216,1.6446103825194357e-05,,,0.9997935103244837,,,0.8300179098187953,,,0.6511021104063733,,,0.3895016856300042
B,test/tile705,66,3,confidence (baseline),0.0021249131360273855,0.0007332650114247154,-6.419114851590359,,,0.0,-0.0007332650114247154,-0.0007332650114247154,0.004071216454828777,,,,,,,,,,,,
B,test/tile705,66,3,tile-phase (aligned),0.00139164812460267,0.0,0.030500035447403206,,,0.0007332650114247154,0.0,0.0,0.004804481466253493,,,,,,,,,,,,
B,test/tile705,66,3,boundary indicator,0.00139164812460267,0.0,0.07765151515151515,,,0.0007332650114247154,0.0,0.0,0.004804481466253493,,,,,,,,,,,,
B,test/tile705,66,3,control NDWI gradient,0.0061961295908561625,0.004804481466253493,0.06591026412980588,,,-0.004071216454828777,-0.004804481466253493,-0.004804481466253493,0.0,,,,,,,,,,,,
B,test/tile705,66,3,constant score,0.045454545454545456,0.044062897329942785,0.0,,,-0.04332963231851807,-0.044062897329942785,-0.044062897329942785,-0.03925841586368929,,,,,,,,,,,,
B,test/tile705,66,3,control S2 patch variance,0.05611253113432516,0.05472088300972249,140.98792697278475,,,-0.05398761799829778,-0.05472088300972249,-0.05472088300972249,-0.049916401543469,,,,,,,,,,,,
B,test/tile705,66,3,control NDWI level,0.008505631503391281,0.0071139833787886115,-0.33087209139863066,,,-0.006380718367363896,-0.0071139833787886115,-0.0071139833787886115,-0.002309501912535119,,,,,,,,,,,,
B,test/tile705,66,3,contradiction (pixel-statistics neighbours),0.0018765276417402517,0.0004848795171375816,0.06770833333333333,,,0.00024838549428713385,-0.0004848795171375816,-0.0004848795171375816,0.004319601949115911,,,0.4448079705717232,,,0.487779071702286,,,0.5507784052620691,,,0.37812359683783325
B,test/tile705,66,3,contradiction (OlmoEarth neighbours),0.00139164812460267,0.0,0.10653409090909091,,,0.0007332650114247154,0.0,0.0,0.004804481466253493,,,0.3367870838602706,,,0.3041400226097596,,,0.12227725239486216,,,0.10440530187913385
B,test/tile705,66,3,combination conf+pixel contradiction (secondary),0.00139164812460267,0.0,0.5,,,0.0007332650114247154,0.0,0.0,0.004804481466253493,,,0.9841349367541744,,,0.8377588512179387,,,0.5731167119130511,,,0.7269121578070139
B,test/tile706,225,10,confidence (baseline),0.0019041543405206043,0.0008029183030778962,-7.498061510258251,,,0.0,0.0013719758022482692,0.0017767814786134929,0.0023353791815035785,,,,,,,,,,,,
B,test/tile706,225,10,tile-phase (aligned),0.0032761301427688735,0.0021748941053261655,0.027266311244723816,,,-0.0013719758022482692,0.0,0.00040480567636522365,0.0009634033792553093,,,,,,,,,,,,
B,test/tile706,225,10,boundary indicator,0.003680935819134097,0.002579699781691389,0.06666666666666667,,,-0.0017767814786134929,-0.00040480567636522365,0.0,0.0005585977028900856,,,,,,,,,,,,
B,test/tile706,225,10,control NDWI gradient,0.004239533522024183,0.0031382974845814747,0.04660917215276223,,,-0.0023353791815035785,-0.0009634033792553093,-0.0005585977028900856,0.0,,,,,,,,,,,,
B,test/tile706,225,10,constant score,0.04444444444444444,0.04334320840700173,0.0,,,-0.042540290103923836,-0.041168314301675564,-0.04076350862531034,-0.040204910922420255,,,,,,,,,,,,
B,test/tile706,225,10,control S2 patch variance,0.03300496717010703,0.03190373113266432,123.78144764878412,,,-0.031100812829586426,-0.029728837027338157,-0.02932403135097293,-0.028765433648082848,,,,,,,,,,,,
B,test/tile706,225,10,control NDWI level,0.0025907490726976294,0.0014895130352549214,-0.3826601690139788,,,-0.0006865947321770252,0.000685381070071244,0.0010901867464364677,0.0016487844493265533,,,,,,,,,,,,
B,test/tile706,225,10,contradiction (pixel-statistics neighbours),0.0031421240603850963,0.0020408880229423883,0.03861111111111111,,,-0.001237969719864492,0.0001340060823837772,0.0005388117587490008,0.0010974094616390865,,,0.5196598438165115,,,0.49722767870492407,,,0.5441161145693828,,,0.2995795137923742
B,test/tile706,225,10,contradiction (OlmoEarth neighbours),0.0011218759710886709,2.0639933645962873e-05,0.044444444444444446,,,0.0007822783694319334,0.0021542541716802026,0.0025590598480454262,0.003117657550935512,,,0.5852938930215683,,,0.5560882457461344,,,0.7442776095240082,,,0.4877506958527935
