window,map,axis,hypothesis,predicted_period_px,fundamental_whitened_power,p_fundamental,n_harmonics,comb_whitened_power,p_comb,n_strips
chobe_east,worldcover_boundary,col,encoder patch 4 px,4.398170646691414,0.22185630175340704,0.8010304627377047,1,0.22185630175340704,0.8010304627377047,1
chobe_east,worldcover_boundary,col,2 patches 8 px,8.796341293382827,0.2405190936060519,0.7862196335368484,2,0.23118769767972946,0.920983370672975,1
chobe_east,worldcover_boundary,col,window 32 px,35.18536517353131,1.5136809818839794,0.2200983071218301,3,1.352842224606583,0.22965253318616838,1
chobe_east,worldcover_boundary,col,window 64 px,70.37073034706262,0.7010977747648863,0.49604046408664904,3,1.1952724512212634,0.30526590971721207,1
chobe_east,worldcover_boundary,col,window 128 px,140.74146069412524,0.17009034240923845,0.84358860132705,3,0.8090348595350654,0.5626434651033387,1
chobe_east,worldcover_boundary,col,window 256 px,281.4829213882505,1.106380843218046,0.33075384756073434,3,1.144382688494612,0.33338934863497705,1
chobe_east,worldcover_boundary,col,window 512 px,562.965842776501,0.8872049790662518,0.4118051497238797,3,1.1038309872567111,0.3571235745152482,1
chobe_east,worldcover_boundary,col,warp duplication beat,11.045943952016234,0.6931471805599453,0.5000000000000001,3,0.8359270241081117,0.541818707984645,1
chobe_east,worldcover_boundary,row,encoder patch 4 px,4.398170646691414,1.8527837535481213,0.15680006546679032,1,1.8527837535481213,0.15680006546679032,1
chobe_east,worldcover_boundary,row,2 patches 8 px,8.796341293382827,1.6616635801435258,0.18982293162858405,2,1.7572236668458237,0.13436913050354518,1
chobe_east,worldcover_boundary,row,window 32 px,35.18536517353131,1.2927457201861585,0.2745160032253071,3,1.2312146501979877,0.28651033458201053,1
chobe_east,worldcover_boundary,row,window 64 px,70.37073034706262,0.6957800553117578,0.4986852941115285,3,0.974255668543912,0.4407142094824035,1
chobe_east,worldcover_boundary,row,window 128 px,140.74146069412524,0.7543289289901873,0.47032613108348587,3,1.2976986436190974,0.25418970149912895,1
chobe_east,worldcover_boundary,row,window 256 px,281.4829213882505,8.772067287729739,0.00015500281378940948,3,4.006976862208602,0.0005130790015178573,1
chobe_east,worldcover_boundary,row,window 512 px,562.965842776501,0.538171248341874,0.5838149292530675,3,3.247632193983648,0.003417223818154516,1
chobe_east,worldcover_boundary,row,warp duplication beat,11.045943952016234,1.2136493038340865,0.29711105015056705,3,1.2645441206843795,0.2699267109898008,1
sesheke,class_boundary,col,encoder patch 4 px,4.390827348057065,277.0900386333564,4.584851050508911e-121,1,277.0900386333564,4.584851050508911e-121,1
sesheke,class_boundary,col,2 patches 8 px,8.78165469611413,437.4876166540838,1.0035573271073543e-190,2,357.2888276437201,3.292487903687847e-308,1
sesheke,class_boundary,col,window 32 px,35.12661878445652,0.7909540105127555,0.453412029041092,3,150.22945869645164,1.8931070302123804e-191,1
sesheke,class_boundary,col,window 64 px,70.25323756891304,0.6931471805599453,0.5000000000000001,3,0.9788944819740787,0.4375242293138041,1
sesheke,class_boundary,col,window 128 px,140.50647513782607,1.5956750996267726,0.2027715912590249,3,1.088869522593712,0.36617649665391533,1
sesheke,class_boundary,col,window 256 px,281.01295027565214,0.7392402284187726,0.47747655085762264,3,0.9093482646765761,0.4867796828681036,1
sesheke,class_boundary,col,window 512 px,562.0259005513043,1.019837582369117,0.36065351190538186,3,0.8948084830379867,0.4974473672387817,1
sesheke,class_boundary,col,warp duplication beat,11.234698313424984,0.9519878463551512,0.3859730053245639,3,1.7726647026173872,0.10029951165307459,1
sesheke,class_boundary,row,encoder patch 4 px,4.390827348057065,4.4923358101892985,0.011194465101597198,1,4.4923358101892985,0.011194465101597198,1
sesheke,class_boundary,row,2 patches 8 px,8.78165469611413,7.482138495475065,0.00056305204294402,2,5.987237152832182,8.17789736391025e-05,1
sesheke,class_boundary,row,window 32 px,35.12661878445652,0.6781531962740646,0.5075534790020457,3,49.79307041232327,1.5093767726920623e-61,1
sesheke,class_boundary,row,window 64 px,70.25323756891304,2.244441769731494,0.10598668884054663,3,1.3382334072418807,0.23595726009091939,1
